age,gender,marital_status,employment_status,number_of_dependants,residence_type,years_at_current_address,city,state,zipcode,loan_purpose,loan_type,loan_tenure_months,bank_balance_at_application,number_of_open_accounts,number_of_closed_accounts,enquiry_count,credit_utilization_ratio,loan_to_income,delinquency_ratio,avg_dpd_per_delinquency
0.40384615384615385,M,Single,Self-Employed,0.0,Mortgage,0.7,Bangalore,Karnataka,0.7627118644067797,Home,Secured,0.339622641509434,0.20315468004764906,0.0,0.0,0.25,0.3434343434343435,0.648711943793911,0.0,0.0
0.46153846153846156,F,Married,Self-Employed,0.4,Owned,0.5666666666666667,Chennai,Tamil Nadu,0.8305084745762713,Home,Secured,0.41509433962264153,0.03385732471316793,1.0,0.5,1.0,0.33333333333333337,0.6112412177985949,0.055999999999999994,0.54
0.11538461538461542,M,Single,Self-Employed,0.0,Owned,0.06666666666666668,Kolkata,West Bengal,1.0,Auto,Secured,0.18867924528301885,0.03196470065775521,0.6666666666666667,0.0,0.5,0.06060606060606061,0.19203747072599534,0.098,0.54
0.5192307692307693,F,Single,Self-Employed,0.2,Rented,0.03333333333333333,Lucknow,Uttar Pradesh,0.1966101694915254,Personal,Unsecured,0.16981132075471697,0.1513733853159765,0.6666666666666667,1.0,0.75,0.42424242424242425,0.1100702576112412,0.0,0.0
0.3076923076923077,F,Married,Salaried,0.6000000000000001,Rented,0.43333333333333335,Lucknow,Uttar Pradesh,0.1966101694915254,Home,Secured,0.5849056603773585,0.00933817182788083,0.6666666666666667,0.5,0.625,0.13131313131313133,0.5761124121779859,0.0,0.0
0.7115384615384616,F,Single,Salaried,0.0,Owned,0.0,Delhi,Delhi,0.0,Home,Secured,0.4716981132075472,0.3590138168966076,1.0,1.0,0.875,0.8484848484848485,0.41217798594847777,0.135,0.51
0.11538461538461542,F,Single,Salaried,0.4,Rented,0.7666666666666667,Bangalore,Karnataka,0.7627118644067797,Education,Secured,0.4716981132075472,0.08257137775978929,1.0,0.0,0.625,0.05050505050505051,0.2716627634660421,0.09300000000000001,0.41
0.326923076923077,F,Married,Self-Employed,0.8,Owned,0.06666666666666668,Pune,Maharashtra,0.5101694915254238,Personal,Unsecured,0.037735849056603765,0.005357068939348643,0.3333333333333333,0.0,0.75,1.0,0.10772833723653394,0.14300000000000002,0.55
0.6538461538461539,F,Married,Salaried,0.4,Mortgage,0.6,Kolkata,West Bengal,1.0,Home,Secured,0.49056603773584906,0.010895555872398249,0.6666666666666667,0.5,0.75,0.18181818181818182,0.4964871194379391,0.0,0.0
0.25,F,Single,Salaried,0.2,Owned,0.26666666666666666,Ahmedabad,Gujarat,0.4576271186440678,Auto,Secured,0.1320754716981132,0.1947002182637327,0.6666666666666667,0.0,0.75,0.020202020202020204,0.16393442622950818,0.078,0.53
0.07692307692307698,M,Single,Self-Employed,0.0,Owned,0.7,Delhi,Delhi,0.0,Personal,Unsecured,0.037735849056603765,0.03510604265009273,0.6666666666666667,0.0,0.625,0.09090909090909091,0.11709601873536299,0.0,0.0
0.5192307692307693,F,Married,Self-Employed,0.4,Mortgage,0.6666666666666666,Kolkata,West Bengal,1.0,Home,Secured,0.5471698113207547,0.12424475178185687,1.0,1.0,0.5,0.18181818181818182,0.5878220140515222,0.0,0.0
0.6153846153846154,F,Married,Self-Employed,0.8,Owned,0.4666666666666667,Lucknow,Uttar Pradesh,0.1966101694915254,Home,Secured,0.7547169811320754,0.3252418352959694,0.6666666666666667,0.0,0.5,0.010101010101010102,0.48711943793911006,0.040999999999999995,0.63
0.46153846153846156,F,Married,Self-Employed,0.6000000000000001,Owned,0.9,Bangalore,Karnataka,0.7627118644067797,Education,Secured,0.4528301886792453,0.0006695857077371452,0.3333333333333333,1.0,0.625,0.9494949494949496,0.24824355971896958,0.028999999999999998,0.87
0.2692307692307693,M,Single,Salaried,0.0,Owned,0.6,Delhi,Delhi,0.0,Home,Secured,0.4716981132075472,0.039851017499426364,0.3333333333333333,0.5,0.125,0.32323232323232326,0.7540983606557377,0.0,0.0
0.9038461538461539,M,Single,Self-Employed,0.4,Rented,0.8,Delhi,Delhi,0.0,Education,Secured,0.4528301886792453,0.06601954101758631,1.0,0.5,1.0,0.32323232323232326,0.20140515222482433,0.0,0.0
0.6153846153846154,M,Married,Self-Employed,0.6000000000000001,Owned,0.6,Chennai,Tamil Nadu,0.8305084745762713,Education,Secured,0.9811320754716981,0.08814257103536527,1.0,0.0,0.5,0.19191919191919193,0.234192037470726,0.02,0.53
0.5576923076923077,F,Single,Self-Employed,0.2,Mortgage,0.3666666666666667,Chennai,Tamil Nadu,0.8305084745762713,Education,Secured,0.7358490566037735,0.1383884562964053,0.6666666666666667,0.5,0.25,0.11111111111111112,0.24590163934426232,0.0,0.0
0.3653846153846154,M,Single,Self-Employed,0.0,Owned,0.3333333333333333,Pune,Maharashtra,0.5101694915254238,Personal,Unsecured,0.07547169811320753,0.13157736046528862,0.3333333333333333,0.5,0.75,0.6666666666666667,0.08665105386416863,0.256,0.49000000000000005
0.8461538461538461,F,Married,Self-Employed,0.6000000000000001,Owned,0.26666666666666666,Kolkata,West Bengal,1.0,Personal,Unsecured,0.11320754716981132,0.14429936115314387,0.3333333333333333,0.5,0.75,0.8787878787878789,0.06557377049180327,0.0,0.0
0.03846153846153849,M,Single,Self-Employed,0.0,Rented,0.6,Pune,Maharashtra,0.5101694915254238,Auto,Secured,0.11320754716981132,0.0423354219399256,1.0,0.5,1.0,0.9191919191919192,0.24590163934426232,0.0,0.0
0.42307692307692313,M,Married,Self-Employed,0.6000000000000001,Owned,0.5666666666666667,Bangalore,Karnataka,0.7627118644067797,Auto,Secured,0.4528301886792453,0.14004664231066222,1.0,0.5,0.875,0.8181818181818182,0.14754098360655737,0.0,0.0
0.326923076923077,M,Single,Self-Employed,0.0,Mortgage,0.16666666666666669,Bangalore,Karnataka,0.7627118644067797,Auto,Secured,0.22641509433962262,0.11969895344814281,0.3333333333333333,0.0,0.375,0.38383838383838387,0.1451990632318501,0.12,0.5900000000000001
0.7115384615384616,M,Married,Self-Employed,0.8,Owned,0.4,Ahmedabad,Gujarat,0.4576271186440678,Home,Secured,0.6981132075471698,0.003602552525619543,0.0,0.0,0.625,0.12121212121212122,0.4730679156908665,0.0,0.0
0.25,M,Single,Self-Employed,0.0,Mortgage,0.9999999999999999,Chennai,Tamil Nadu,0.8305084745762713,Personal,Unsecured,0.07547169811320753,0.21115291390515262,0.6666666666666667,1.0,0.75,0.4141414141414142,0.09367681498829039,0.6,0.54
0.40384615384615385,M,Married,Self-Employed,0.6000000000000001,Owned,0.9333333333333333,Delhi,Delhi,0.0,Personal,Unsecured,0.28301886792452824,0.13338591899967653,0.0,0.0,0.25,0.32323232323232326,0.0889929742388759,0.22899999999999998,0.45999999999999996
0.3653846153846154,M,Single,Salaried,0.2,Owned,0.16666666666666669,Lucknow,Uttar Pradesh,0.1966101694915254,Home,Secured,0.41509433962264153,0.122787147633875,0.0,0.0,0.125,0.5454545454545455,0.6697892271662763,0.0,0.0
0.25,M,Single,Salaried,0.0,Owned,0.43333333333333335,Delhi,Delhi,0.0,Home,Secured,0.41509433962264153,0.021543258992838845,0.6666666666666667,1.0,0.875,0.4141414141414142,0.6276346604215457,0.81,0.61
0.21153846153846156,M,Single,Self-Employed,0.0,Rented,0.03333333333333333,Ahmedabad,Gujarat,0.4576271186440678,Education,Secured,0.41509433962264153,0.01122095842870554,1.0,0.5,0.5,0.14141414141414144,0.3302107728337236,0.12,0.44000000000000006
0.576923076923077,M,Married,Salaried,0.8,Rented,0.8,Chennai,Tamil Nadu,0.8305084745762713,Auto,Secured,0.11320754716981132,0.15552542994786916,0.6666666666666667,1.0,0.875,0.06060606060606061,0.16627634660421545,0.021,0.8
0.326923076923077,F,Single,Salaried,0.0,Owned,0.3333333333333333,Bangalore,Karnataka,0.7627118644067797,Home,Secured,0.5471698113207547,0.10016777331642825,0.6666666666666667,1.0,0.25,0.12121212121212122,0.65807962529274,0.0,0.0
0.3846153846153847,M,Married,Self-Employed,0.6000000000000001,Owned,0.4666666666666667,Kolkata,West Bengal,1.0,Home,Secured,0.4528301886792453,0.042688292713589024,0.3333333333333333,1.0,0.5,0.32323232323232326,0.6416861826697892,0.207,0.52
0.34615384615384615,M,Married,Self-Employed,0.8,Owned,0.26666666666666666,Ahmedabad,Gujarat,0.4576271186440678,Home,Secured,0.5660377358490566,0.14602078794689513,0.3333333333333333,0.5,0.75,0.04040404040404041,0.7259953161592505,0.207,0.68
0.2692307692307693,M,Married,Self-Employed,0.6000000000000001,Mortgage,0.1,Lucknow,Uttar Pradesh,0.1966101694915254,Personal,Unsecured,0.0,0.024310649951681487,0.6666666666666667,1.0,0.875,0.19191919191919193,0.09836065573770492,0.006999999999999999,0.30000000000000004
0.25,M,Single,Self-Employed,0.2,Mortgage,0.7666666666666667,Hyderabad,Telangana,0.6610169491525424,Auto,Secured,0.4716981132075472,0.533154904903754,1.0,1.0,0.75,0.6262626262626263,0.13817330210772832,0.0,0.0
0.5000000000000001,M,Single,Self-Employed,0.4,Rented,0.8,Ahmedabad,Gujarat,0.4576271186440678,Home,Secured,0.6226415094339622,0.4612883386046759,0.6666666666666667,1.0,0.25,0.8585858585858587,0.629976580796253,0.0,0.0
0.40384615384615385,M,Single,Salaried,0.2,Rented,0.8,Hyderabad,Telangana,0.6610169491525424,Personal,Unsecured,0.28301886792452824,0.11743007869452633,0.6666666666666667,1.0,0.875,0.19191919191919193,0.0889929742388759,0.09,0.7200000000000001
0.2692307692307693,F,Single,Self-Employed,0.4,Owned,0.06666666666666668,Bangalore,Karnataka,0.7627118644067797,Personal,Unsecured,0.22641509433962262,0.20217463960421236,0.0,0.5,0.25,0.6565656565656566,0.10538641686182668,1.0,0.45
0.326923076923077,F,Single,Self-Employed,0.0,Rented,0.03333333333333333,Jaipur,Rajasthan,0.3254237288135594,Education,Secured,0.8301886792452831,0.047306658244783466,1.0,0.0,1.0,0.0,0.33723653395784536,0.091,0.71
0.17307692307692313,M,Married,Self-Employed,1.0,Owned,0.0,Delhi,Delhi,0.0,Home,Secured,0.3584905660377359,0.0400089278094365,1.0,0.5,0.625,0.17171717171717174,0.8407494145199064,0.155,0.53
0.6153846153846154,M,Single,Self-Employed,0.2,Owned,0.9333333333333333,Kolkata,West Bengal,1.0,Auto,Secured,0.26415094339622636,0.0038095223494192323,0.6666666666666667,1.0,0.25,0.6161616161616162,0.20140515222482433,0.044000000000000004,0.4
0.326923076923077,F,Single,Self-Employed,0.2,Owned,0.0,Hyderabad,Telangana,0.6610169491525424,Home,Secured,0.41509433962264153,0.10122638563741851,0.0,1.0,0.5,0.7070707070707072,0.6557377049180327,0.02,1.0
0.5192307692307693,F,Married,Self-Employed,0.6000000000000001,Mortgage,0.26666666666666666,Delhi,Delhi,0.0,Personal,Unsecured,0.0,0.14491631009087763,0.6666666666666667,1.0,0.25,0.20202020202020204,0.11709601873536299,0.133,0.75
0.7115384615384616,M,Single,Self-Employed,0.2,Owned,0.9666666666666667,Ahmedabad,Gujarat,0.4576271186440678,Home,Secured,0.7547169811320754,0.026956158680953204,0.6666666666666667,0.5,0.625,0.8585858585858587,0.4543325526932085,0.092,0.5700000000000001
0.42307692307692313,M,Single,Salaried,0.2,Owned,0.6666666666666666,Jaipur,Rajasthan,0.3254237288135594,Personal,Unsecured,0.26415094339622636,0.12660957365749406,0.0,0.0,0.375,0.43434343434343436,0.07962529274004684,0.409,0.38
0.42307692307692313,M,Married,Self-Employed,0.4,Owned,0.26666666666666666,Chennai,Tamil Nadu,0.8305084745762713,Auto,Secured,0.22641509433962262,0.036939769737127884,1.0,0.0,0.5,1.0,0.21779859484777517,0.011000000000000001,0.7000000000000001
0.17307692307692313,F,Married,Self-Employed,1.0,Rented,0.4,Kolkata,West Bengal,1.0,Personal,Unsecured,0.26415094339622636,0.12197229977202657,0.3333333333333333,0.0,0.625,0.9090909090909092,0.10538641686182668,0.0,0.0
0.576923076923077,F,Single,Self-Employed,0.2,Mortgage,0.13333333333333333,Delhi,Delhi,0.0,Home,Secured,0.7924528301886793,0.26817872176458896,0.6666666666666667,1.0,0.875,0.38383838383838387,0.6416861826697892,0.0,0.0
0.42307692307692313,F,Single,Salaried,0.0,Rented,0.3333333333333333,Lucknow,Uttar Pradesh,0.1966101694915254,Home,Secured,0.41509433962264153,0.14624500525601145,0.6666666666666667,0.0,0.25,0.15151515151515152,0.540983606557377,0.0,0.0
0.23076923076923084,F,Single,Self-Employed,0.2,Owned,0.5,Pune,Maharashtra,0.5101694915254238,Education,Secured,0.20754716981132074,0.16913459017675223,0.6666666666666667,0.0,0.875,0.5252525252525253,0.26463700234192034,0.069,0.52
0.40384615384615385,F,Married,Salaried,0.4,Mortgage,0.2,Hyderabad,Telangana,0.6610169491525424,Auto,Secured,0.4716981132075472,0.46202205940596086,1.0,0.0,1.0,0.696969696969697,0.1451990632318501,0.0,0.0
0.42307692307692313,M,Married,Salaried,0.6000000000000001,Mortgage,0.16666666666666669,Bangalore,Karnataka,0.7627118644067797,Home,Secured,0.5094339622641509,0.03375051806335525,1.0,1.0,0.75,0.4545454545454546,0.6955503512880562,0.042,0.79
0.326923076923077,F,Single,Salaried,0.0,Rented,0.5,Kolkata,West Bengal,1.0,Personal,Unsecured,0.1320754716981132,0.027364093648479384,0.3333333333333333,0.5,0.5,0.8383838383838385,0.07259953161592506,0.2,0.5900000000000001
0.1923076923076924,M,Single,Salaried,0.0,Owned,0.6666666666666666,Bangalore,Karnataka,0.7627118644067797,Personal,Unsecured,0.2452830188679245,0.15503790102958545,0.0,1.0,0.0,0.17171717171717174,0.10538641686182668,0.22899999999999998,0.53
0.3846153846153847,M,Single,Self-Employed,0.0,Rented,0.6666666666666666,Ahmedabad,Gujarat,0.4576271186440678,Home,Secured,0.6792452830188679,0.19419352547287494,0.6666666666666667,0.5,0.75,0.38383838383838387,0.5128805620608899,0.1,0.54
0.34615384615384615,F,Single,Self-Employed,0.2,Owned,0.06666666666666668,Bangalore,Karnataka,0.7627118644067797,Personal,Unsecured,0.11320754716981132,0.28509786606446114,1.0,0.5,0.375,0.797979797979798,0.04215456674473067,0.055,0.39
0.7884615384615384,M,Married,Self-Employed,0.4,Owned,0.0,Mumbai,Maharashtra,0.4915254237288136,Home,Secured,0.5471698113207547,0.3220035241084072,1.0,0.0,1.0,0.6565656565656566,0.44496487119437944,0.10800000000000001,0.47000000000000003
0.6153846153846154,M,Married,Self-Employed,0.6000000000000001,Owned,0.8666666666666667,Bangalore,Karnataka,0.7627118644067797,Home,Secured,0.6981132075471698,0.08864926382622303,1.0,1.0,0.625,0.7272727272727273,0.6533957845433255,0.094,0.6400000000000001
0.34615384615384615,M,Married,Self-Employed,0.8,Owned,0.03333333333333333,Lucknow,Uttar Pradesh,0.1966101694915254,Personal,Unsecured,0.320754716981132,0.18057631641751076,0.6666666666666667,1.0,0.5,0.4747474747474748,0.13114754098360654,0.0,0.0
0.4423076923076924,F,Single,Salaried,0.0,Owned,0.26666666666666666,Lucknow,Uttar Pradesh,0.1966101694915254,Personal,Unsecured,0.2452830188679245,0.03887327672069857,0.3333333333333333,0.5,0.25,0.030303030303030304,0.1100702576112412,0.0,0.0
0.40384615384615385,M,Married,Self-Employed,0.4,Owned,0.4,Mumbai,Maharashtra,0.4915254237288136,Personal,Unsecured,0.0,0.13445999017787652,0.0,0.5,0.375,0.8989898989898991,0.10772833723653394,0.0,0.0
0.5000000000000001,F,Single,Salaried,0.0,Owned,0.9999999999999999,Bangalore,Karnataka,0.7627118644067797,Auto,Secured,0.16981132075471697,0.011673225821453009,1.0,1.0,0.375,0.888888888888889,0.19203747072599534,0.057999999999999996,0.65
0.3846153846153847,F,Married,Salaried,1.0,Owned,0.9666666666666667,Delhi,Delhi,0.0,Auto,Secured,0.49056603773584906,0.05978987708036613,0.3333333333333333,0.5,0.5,0.797979797979798,0.18266978922716628,0.0,0.0
0.28846153846153855,M,Single,Salaried,0.0,Owned,0.26666666666666666,Chennai,Tamil Nadu,0.8305084745762713,Home,Secured,0.339622641509434,0.06906736331176248,0.6666666666666667,0.0,0.375,0.8585858585858587,0.7962529274004684,0.048,0.47000000000000003
0.6153846153846154,M,Married,Self-Employed,0.4,Owned,0.43333333333333335,Jaipur,Rajasthan,0.3254237288135594,Personal,Unsecured,0.20754716981132074,0.009465164423471503,1.0,0.0,0.75,0.6363636363636365,0.09601873536299765,0.0,0.0
0.6153846153846154,F,Single,Self-Employed,0.0,Owned,0.5,Hyderabad,Telangana,0.6610169491525424,Home,Secured,0.660377358490566,0.32151241793390967,0.3333333333333333,0.0,0.25,0.17171717171717174,0.44496487119437944,0.0,0.0
0.2692307692307693,F,Married,Salaried,0.6000000000000001,Owned,0.3,Chennai,Tamil Nadu,0.8305084745762713,Home,Secured,0.6226415094339622,0.15293792387292154,0.6666666666666667,0.0,0.25,0.06060606060606061,0.6627634660421545,0.0,0.0
0.4423076923076924,M,Single,Salaried,0.2,Owned,0.3333333333333333,Hyderabad,Telangana,0.6610169491525424,Auto,Secured,0.16981132075471697,0.06710191654056838,1.0,0.5,0.5,0.8585858585858587,0.15925058548009366,0.0,0.0
0.5000000000000001,M,Single,Self-Employed,0.0,Owned,0.16666666666666669,Chennai,Tamil Nadu,0.8305084745762713,Personal,Unsecured,0.037735849056603765,0.1821974522781245,1.0,0.0,0.75,0.10101010101010102,0.06088992974238877,0.051,0.48
0.1923076923076924,M,Married,Salaried,0.6000000000000001,Owned,0.5333333333333333,Jaipur,Rajasthan,0.3254237288135594,Home,Secured,0.7169811320754716,0.23329050846608787,0.0,0.0,0.125,0.5353535353535354,0.6744730679156908,0.0,0.0
0.28846153846153855,M,Single,Salaried,0.0,Owned,0.3,Delhi,Delhi,0.0,Education,Secured,0.49056603773584906,0.3229210903272525,0.0,1.0,0.625,0.5252525252525253,0.28337236533957844,0.038,0.5
0.5576923076923077,M,Married,Self-Employed,0.8,Mortgage,0.1,Jaipur,Rajasthan,0.3254237288135594,Auto,Secured,0.41509433962264153,0.12122976358935757,1.0,1.0,1.0,0.05050505050505051,0.18266978922716628,0.10800000000000001,0.45
0.34615384615384615,F,Single,Self-Employed,0.4,Mortgage,0.5,Ahmedabad,Gujarat,0.4576271186440678,Auto,Secured,0.2452830188679245,0.05405413001895435,0.6666666666666667,0.0,0.75,0.3535353535353536,0.18032786885245902,0.049,0.5700000000000001
0.3653846153846154,M,Married,Self-Employed,0.8,Owned,0.9666666666666667,Kolkata,West Bengal,1.0,Personal,Unsecured,0.3018867924528301,0.016485401983946296,0.3333333333333333,0.0,0.625,0.32323232323232326,0.10304449648711944,0.0,0.0
0.5384615384615385,M,Single,Self-Employed,0.0,Rented,0.16666666666666669,Jaipur,Rajasthan,0.3254237288135594,Home,Secured,0.5094339622641509,0.007265535129422574,0.0,0.0,0.625,1.0,0.6416861826697892,0.214,0.53
0.3653846153846154,F,Single,Self-Employed,0.2,Mortgage,0.4,Pune,Maharashtra,0.5101694915254238,Home,Secured,0.5471698113207547,0.13442396209743732,0.0,0.5,0.375,0.13131313131313133,0.585480093676815,0.0,0.0
0.40384615384615385,M,Married,Salaried,0.8,Owned,0.9333333333333333,Mumbai,Maharashtra,0.4915254237288136,Auto,Secured,0.5283018867924528,0.012058164141890336,0.3333333333333333,1.0,0.75,0.0,0.18266978922716628,0.0,0.0
0.34615384615384615,F,Single,Self-Employed,0.4,Owned,0.7666666666666667,Hyderabad,Telangana,0.6610169491525424,Home,Secured,0.339622641509434,0.041365218951076935,1.0,1.0,0.875,0.98989898989899,0.5526932084309134,0.094,0.53
0.576923076923077,M,Single,Self-Employed,0.0,Mortgage,0.9333333333333333,Mumbai,Maharashtra,0.4915254237288136,Personal,Unsecured,0.1320754716981132,0.49403454198600066,1.0,0.5,0.375,0.0,0.03981264637002341,0.034,0.38
0.826923076923077,M,Married,Self-Employed,0.6000000000000001,Owned,0.13333333333333333,Chennai,Tamil Nadu,0.8305084745762713,Personal,Unsecured,0.037735849056603765,0.12728005367928466,0.0,0.5,0.0,0.17171717171717174,0.063231850117096,0.08199999999999999,0.42000000000000004
0.34615384615384615,M,Married,Salaried,0.8,Rented,0.8333333333333334,Bangalore,Karnataka,0.7627118644067797,Personal,Unsecured,0.16981132075471697,0.02875539079735508,0.0,1.0,0.625,0.9090909090909092,0.0819672131147541,0.0,0.0
0.0,M,Single,Self-Employed,0.0,Rented,0.8666666666666667,Chennai,Tamil Nadu,0.8305084745762713,Home,Secured,0.6981132075471698,0.10600764408549233,0.6666666666666667,0.5,0.25,0.22222222222222224,0.892271662763466,0.12,0.58
0.34615384615384615,M,Single,Salaried,0.4,Mortgage,0.2,Lucknow,Uttar Pradesh,0.1966101694915254,Education,Secured,0.1509433962264151,0.16073749225140752,1.0,0.0,0.75,0.26262626262626265,0.2810304449648712,0.105,0.55
0.3076923076923077,M,Married,Self-Employed,0.6000000000000001,Mortgage,0.2,Kolkata,West Bengal,1.0,Personal,Unsecured,0.18867924528301885,0.04969600987731544,0.6666666666666667,1.0,0.75,0.0,0.09133489461358313,0.0,0.0
0.28846153846153855,F,Single,Salaried,0.2,Owned,0.8666666666666667,Hyderabad,Telangana,0.6610169491525424,Education,Secured,0.9811320754716981,0.18802441937298875,0.0,1.0,0.625,0.04040404040404041,0.2927400468384075,0.0,0.0
0.28846153846153855,M,Married,Salaried,0.4,Owned,0.4,Mumbai,Maharashtra,0.4915254237288136,Education,Secured,0.9622641509433962,0.07198295488517774,0.0,1.0,0.0,0.20202020202020204,0.3653395784543325,1.0,0.5599999999999999
0.576923076923077,M,Married,Self-Employed,0.8,Mortgage,0.1,Ahmedabad,Gujarat,0.4576271186440678,Home,Secured,0.4528301886792453,0.14934329241463262,0.3333333333333333,1.0,0.75,0.18181818181818182,0.4168618266978923,0.0,0.0
0.15384615384615385,M,Married,Salaried,0.4,Rented,0.9666666666666667,Lucknow,Uttar Pradesh,0.1966101694915254,Education,Secured,0.9622641509433962,0.12496403579913604,0.3333333333333333,0.5,0.375,0.5858585858585859,0.3536299765807962,0.0,0.0
0.3653846153846154,F,Married,Self-Employed,0.4,Mortgage,0.1,Delhi,Delhi,0.0,Auto,Secured,0.22641509433962262,0.0413317460536476,0.0,0.5,0.625,0.9191919191919192,0.15222482435597187,0.0,0.0
0.1923076923076924,M,Married,Salaried,0.6000000000000001,Owned,0.23333333333333334,Ahmedabad,Gujarat,0.4576271186440678,Personal,Unsecured,0.18867924528301885,0.13726570888186726,0.0,0.0,0.25,0.9494949494949496,0.12177985948477749,0.085,0.45
0.3653846153846154,M,Married,Self-Employed,0.6000000000000001,Mortgage,0.06666666666666668,Bangalore,Karnataka,0.7627118644067797,Personal,Unsecured,0.018867924528301883,0.11360816370750923,0.0,1.0,0.375,0.25252525252525254,0.063231850117096,0.0,0.0
0.25,M,Married,Salaried,0.4,Owned,0.2,Pune,Maharashtra,0.5101694915254238,Personal,Unsecured,0.2452830188679245,0.031296520300673494,0.0,0.5,0.125,0.18181818181818182,0.12412177985948475,0.0,0.0
0.3076923076923077,M,Married,Salaried,0.4,Rented,0.3,Chennai,Tamil Nadu,0.8305084745762713,Personal,Unsecured,0.2452830188679245,0.011740554893763158,0.6666666666666667,1.0,0.875,0.7373737373737375,0.07728337236533958,0.087,0.48
0.3076923076923077,M,Married,Self-Employed,0.6000000000000001,Owned,0.5,Bangalore,Karnataka,0.7627118644067797,Home,Secured,0.7169811320754716,0.3468275103267721,1.0,0.0,0.625,0.14141414141414144,0.7072599531615924,0.057999999999999996,0.38
0.25,F,Married,Salaried,0.6000000000000001,Mortgage,0.13333333333333333,Chennai,Tamil Nadu,0.8305084745762713,Education,Secured,0.339622641509434,0.05158710082292224,0.0,1.0,0.125,0.8787878787878789,0.26463700234192034,0.0,0.0
0.34615384615384615,M,Single,Self-Employed,0.2,Mortgage,0.9666666666666667,Mumbai,Maharashtra,0.4915254237288136,Home,Secured,0.6415094339622641,0.022115619987050333,0.3333333333333333,0.0,0.5,0.494949494949495,0.7096018735362998,0.08,0.7000000000000001
0.40384615384615385,F,Single,Salaried,0.0,Owned,0.3666666666666667,Bangalore,Karnataka,0.7627118644067797,Personal,Unsecured,0.2452830188679245,0.005846258726588774,0.6666666666666667,1.0,0.5,0.8585858585858587,0.11709601873536299,0.0,0.0
0.326923076923077,F,Single,Self-Employed,0.0,Rented,0.3666666666666667,Lucknow,Uttar Pradesh,0.1966101694915254,Auto,Secured,0.20754716981132074,0.14169409655627765,0.0,0.5,0.5,0.8686868686868687,0.20843091334894612,0.184,0.53
0.3076923076923077,F,Married,Salaried,0.6000000000000001,Rented,0.9,Bangalore,Karnataka,0.7627118644067797,Personal,Unsecured,0.16981132075471697,0.04976040048916423,0.3333333333333333,0.5,0.75,0.9090909090909092,0.15222482435597187,0.0,0.0
0.6346153846153847,F,Single,Self-Employed,0.0,Owned,0.13333333333333333,Hyderabad,Telangana,0.6610169491525424,Personal,Unsecured,0.22641509433962262,0.11476080676326281,0.0,0.5,0.5,0.8282828282828284,0.06088992974238877,0.0,0.0
0.9615384615384616,F,Married,Self-Employed,0.8,Owned,0.9999999999999999,Kolkata,West Bengal,1.0,Personal,Unsecured,0.20754716981132074,0.030491765411714084,0.6666666666666667,0.0,0.5,0.9393939393939394,0.08430913348946137,0.0,0.0
0.8653846153846155,M,Married,Salaried,0.6000000000000001,Owned,0.2,Pune,Maharashtra,0.5101694915254238,Personal,Unsecured,0.018867924528301883,0.021070294617711403,0.6666666666666667,0.0,0.625,0.32323232323232326,0.0702576112412178,0.01,0.2
0.17307692307692313,F,Married,Salaried,0.8,Owned,0.6333333333333333,Hyderabad,Telangana,0.6610169491525424,Home,Secured,0.5660377358490566,0.041558135268322326,0.6666666666666667,1.0,0.75,0.13131313131313133,0.6323185011709601,0.0,0.0
0.7884615384615384,M,Married,Self-Employed,0.8,Owned,0.2,Delhi,Delhi,0.0,Personal,Unsecured,0.28301886792452824,0.026022750327446702,0.6666666666666667,1.0,0.625,0.29292929292929293,0.0819672131147541,0.078,0.52
0.48076923076923084,F,Single,Self-Employed,0.0,Owned,0.0,Pune,Maharashtra,0.5101694915254238,Home,Secured,0.6792452830188679,0.1508227433773489,0.3333333333333333,1.0,0.625,0.04040404040404041,0.7025761124121779,0.154,0.7000000000000001
0.5384615384615385,M,Married,Salaried,0.4,Owned,0.4,Jaipur,Rajasthan,0.3254237288135594,Home,Secured,0.4716981132075472,0.09822672854297844,1.0,1.0,0.625,0.9494949494949496,0.6393442622950819,0.0,0.0
0.42307692307692313,M,Married,Salaried,0.6000000000000001,Mortgage,0.7,Kolkata,West Bengal,1.0,Personal,Unsecured,0.0,0.05355599709117966,1.0,0.0,0.375,0.7777777777777778,0.06088992974238877,0.0,0.0
0.17307692307692313,M,Single,Self-Employed,0.2,Rented,0.1,Mumbai,Maharashtra,0.4915254237288136,Personal,Unsecured,0.26415094339622636,0.45211382624857743,0.0,1.0,0.5,0.5757575757575758,0.06557377049180327,0.0,0.0
0.46153846153846156,M,Married,Self-Employed,0.6000000000000001,Mortgage,0.9666666666666667,Ahmedabad,Gujarat,0.4576271186440678,Personal,Unsecured,0.07547169811320753,0.6528486202267265,0.3333333333333333,0.0,0.25,0.36363636363636365,0.0351288056206089,0.078,0.48
0.46153846153846156,M,Married,Salaried,0.4,Rented,0.03333333333333333,Mumbai,Maharashtra,0.4915254237288136,Personal,Unsecured,0.16981132075471697,0.11102193522406656,0.6666666666666667,1.0,0.25,0.21212121212121213,0.0889929742388759,0.11,0.6400000000000001
0.46153846153846156,M,Married,Salaried,0.4,Owned,0.7333333333333333,Delhi,Delhi,0.0,Personal,Unsecured,0.18867924528301885,0.03155932087323891,0.3333333333333333,0.0,0.25,0.24242424242424243,0.08430913348946137,0.128,0.45999999999999996
